text,username,timestamp
"Walsall

Rent. 575
Council Tax   140
Energy  100 to 240 depending on season
Water 12
TV license      I no dey watch tv
Transportation 100 to 200
Wifi/mobile date 40
Groceries       200
Clothing          lol
Entertainment lol
PS: flat with family",MAYOR OF THE SOUTH WEST,Mon Jul 17 21:19:43 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"Great news Energy £3600, council Tax £1500, water £800
A year. thankfully illegal migrants will not have to pay this
Great isn't it ! At least the pensioners will die this year from the cold and not see the country turn Islamic !",George phill,Fri Aug 26 18:33:44 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"@MartinSLewis @RishiSunak @itvMLshow Hu Martin, can you ask please about a 25% discount for single person household, as council tax has this discount, very difficult when only one income household paying the same tarrif as multi occupancy/imcome homes. Thanks #MartinLewis",❤💚💙Belle,Thu Feb 03 09:19:18 +0000 2022
"@destinysharles Absolutely definitely in our case. 

No council tax, no water rates. Monthly outgoings are a couple of hundred for electric. This time last year we were paying £860 a month rent to a fecking useles landlord! Plus all the bills. Owning our own house has changed our lives. https://t.co/mPDzrBqd0F",Ryder 🇮🇪 🇪🇺,Sun Jul 31 13:04:57 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
Dan the raging BritNat there. Lying. Like all Tories do. Band D in Westminster is £1815 and going up by 6%. Wait till he finds out the water charges are over £450 and that the average house price is over one million pounds. https://t.co/sNZn43si7x,The Ayrshire Extremist,Tue Apr 11 22:01:07 +0000 2023
"@RealStephenKerr Happy to pay higher tax , lower water and council tax charges plus all of this !
Your Westminster tories have crashed the £
A budget from the rich for the rich #ScottishIndependence2023 https://t.co/mAFghxNKYV",classylass64,Sat Sep 24 08:39:33 +0000 2022
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
If I had a tv license I would take part in a #bbcqtswitchoff  but because don’t want to pay for Westminster propaganda to be delivered to my home I won’t have to take part in a #bbcqtswitchoff  How good is that? 😎,Kenny Harrison,Thu Nov 25 21:19:41 +0000 2021
"Car insurance, road tax, income tax, VAT, inheritance tax, general elections, brexit, ULEZ, the royal family, TfL",Laggatan,Fri Nov 10 20:15:33 +0000 2023
"Drew Hendry's on his feet. ""Westminster bad, free tuition, free prescriptions, child payment, most people pay less tax (£23!), Toarrrrrrrrrries, energy bills up (?), free bus passes!"" Surprisingly, no mention of ferries  or  baby boxes, or indeed being bladdered in Gibraltar. https://t.co/jii0MI8Eq0",FrankLeeBrian,Wed Mar 06 15:11:54 +0000 2024
@RealStephenKerr Oil and gas are reserved to Westminster.  Council Tax was frozen for 9 years- did that happen  in Tory run England? And as for income tax.... https://t.co/nLlGEocaSA,Brendamcdnot56🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,Wed Jan 12 10:19:10 +0000 2022
"I’m not disabled, or elderly nor do I have children to worry about, so I’m aware I am so much more fortunate than many BUT what do I not pay? Power? Mortgage? Insurances? Council tax? Water? I mean that’s where we are isn’t it?5/10
#BigPowerOff3 https://t.co/wnfTaQWL3c",Tyfanwy Prudence McPrude,Sat Apr 23 22:58:59 +0000 2022
"So Rees-mogg wants the ""tax"" of the television licence to go, because it is out of date; meaning he &amp; his @Conservatives colleagues never got their own way!
The start of the #CostOfLivingCrises they just froze payment for 2 years!
As always self- serving Tories!",Wildflower,Tue Mar 14 13:15:00 +0000 2023
"@NIUKCommunity City of Westminster

Rent = £1350 (1 room En-Suite)
Council Tax = All inclusive
Energy = Inclusive 
Water = Inclusive
TV license = No telly
Transportation = £130
Wifi/mobile date = £100 (Mobile Contract)
Groceries = £80 - £100
Clothing = As the spirit leads 
Entertainment = £60",Kenneth Osita,Sun Jul 16 19:14:03 +0000 2023
@cobramanu Meals are not the only thing that’s cheaper look at the council tax for band D in Westminster compared to Edinburgh. I don’t buy the living in London is more expensive. https://t.co/QDiY1Ovjta,Ian Summer 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Sun Oct 22 08:31:22 +0000 2023
"The biggest benefits claimants are in Westminster. 

They claim for their energy bills, their tv licences and even their Netflix amongst many other things.

Never ever let them think that they represent us. They don't. They haven't done. They never will do.",Paul 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🇮🇪☘️,Mon Nov 21 07:50:48 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"@UnityNewsNet My friend's house is empty.
TV licensing are hassling his property because of not paying TV license tax. A couple of letters were returned unopened saying ""no tv license required at this address"" and even ""no one at this address"".
Yet, a £1,000 is threatened. Mice be warned!",Pilates Fitness,Sat Jul 13 11:52:15 +0000 2024
@GBNEWS Baby box🐣👶🍼🎁1140 hours child care 🧑‍🍼prescriptions paid for💊 school meals🏫🍛child payment👦👧💴💴   bus travel for under 22 🧗🚵and over 60👴👵 we don't pay for the EVEL bed room tax🛌🛏️that's what the SNP are doing for us what's going well at Westminster🚔🤥🎂🤡🧀🍷⚡☝️,Chris steele,Sat Feb 19 10:48:03 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
"@PamGosalMSP Those earning less in rUK pay more for no benefit,higher council tax bills and water bills which are used by private companies to poison their environment. Get a real job 🎈",Derek McGillivray 🏴󠁧󠁢󠁳󠁣󠁴󠁿😎,Thu Jul 11 13:20:10 +0000 2024
"@AnnieWellsMSP And how much have they gone up south way??? Ours have been frozen for 3 years and bedroom tax is not law,Why do we send water,electricity and gas to wastemonster and have to pay more to have it returned from where it came from,to finish l will always vote SNP not robbing us blind",fiona Extremist💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪✊,Tue Jul 25 12:33:54 +0000 2023
"@David__Osland Mortgage: £650
Council tax: £170
Water: £40
Elec: £85
Gas: £53
Tv Lic.: £13
Home insurance (Required for mortgage): £15
Mobile phones (mine/wife's/sons): £20 (req'd)
Broadband: £30 (req'd for work, banking, Gov services)
That's £1076 pm, to exist,no car, no food, no clothes.",Falafelmonster 🇺🇦,Wed May 04 15:09:47 +0000 2022
"Today's average price increases

Council Tax £106
Water bill £27
Broadband 7.9%
TV License £10.50
Road Tax at least £10
Stamps 10p
Standing Charge 13%

More than triple the average 'tax cut' that Hunt gave you.",BladeoftheSun,Mon Apr 01 15:29:27 +0000 2024
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"Birmingham:

Rent: £975
Council Tax: £180
Energy: £100
Water: £28
TV license£ 0
Transportation: £200
Wifi/mobile date: £80 (my phone plus wifi at home)
Groceries: £250
Clothing: £300-£500
Entertainment: £200",nwamaka.,Sun Jul 16 11:58:37 +0000 2023
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"I’ll show him the 

Council tax bill 
The gas’s bill 
The electricity bill 
The water bill 
The TV license 

Man won’t be huffing and puffing there for free",Mohamud Salhan,Tue Oct 05 09:00:25 +0000 2021
"HMRC isn’t taxing them enough. Because if you’re paying for mortgage/rent, gas, water, electricity, council tax, food shopping, home insurance, life insurance, car insurance, internet, travel etc who’s got time to be talking about dating and relationships",Super Eagle,Wed Oct 04 15:39:43 +0000 2023
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"@Jeremy_Hunt Brilliant news people of Bramley, you now have access to a basic human necessity that you’ve been paying through the teeth for via your taxes and water bills for the past 30+ years.

Don’t forget to vote.",chriiiisman,Wed Jul 03 17:17:13 +0000 2024
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"@NIUKCommunity Wolverhampton 
Rent - £860 ( 2 bed)
Council tax - £146 monthly 
Energy - £45-£50 monthly 
Water - £0
Tv license - £0
Transportation - £198(fuel, ins., tax) 
Wifi - £0
Groceries - £200
Clothing - It depends 
Entertainment - na God hand e dey",Uthman 🇳🇬🇬🇧,Sun Jul 16 14:28:50 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Bills going up in April:

1. Phone and broadband costs
2. Water bills get more expensive
3. Council tax rises
4. TV, car and dental fees rise

- BBC",Dr Dípò Awójídé,Sat Mar 30 11:24:35 +0000 2024
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"Under @NadineDorries plans, 
the average household will save approx £8 a year on their TV license

When the energy cap is lifted,
the average household bill will rise £700+ a year. 

Spare us your fake concern about bailiffs knocking on our doors for non payment of tv license",Boy Found Sound,Mon Jan 17 16:37:02 +0000 2022
"There are certain things that should be paid first each month - rent or mortgage and then council tax

Your water cannot be cut off legally - so offer £1 per month if you cannot afford more, same with other bills such as credit cards, loans etc - it's legal to do this if you are",All tories out-blue/red & yellow,Mon Sep 06 12:59:43 +0000 2021
